YEAR,STATE,STRATUM,PLOT,DATE,CKTYPE,WETHAB,HANDFEED,ABDU_TIP,ABDU_TIB,AGWT_TIP,AGWT_TIB,BWTE_TIP,BWTE_TIB,CAGO_TIP,CAGO_TIB,CAGO_TIBN,COME_TIP,COME_TIB,GADW_TIP,GADW_TIB,HOME_TIP,HOME_TIB,MALL_TIP,MALL_TIB,MUSW_TIP,MUSW_TIB,WODU_TIP,WODU_TIB,OTHERTOT,TOTDUCKS
2013,MD,099 ,0001,5/22/2013,1,N,N,6,12,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,12
2013,MD,099 ,0002,4/25/2013,1,N,N,2,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34
2013,MD,099 ,0003,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,MD,099 ,0004,4/25/2013,1,N,N,0,0,0,13,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,13
2013,MD,099 ,0005,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,MD,099 ,0006,4/25/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,MD,099 ,0007,4/25/2013,1,N,N,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,MD,099 ,0008,4/25/2013,1,N,N,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4
2013,MD,099 ,0009,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,MD,099 ,0010,4/25/2013,1,N,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,,8
2013,MD,099 ,0011,4/25/2013,1,N,N,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6
2013,MD,099 ,0013,4/25/2013,1,N,N,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8
2013,MD,099 ,0014,4/25/2013,1,N,N,1,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2
2013,MD,099 ,0015,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,MD,099 ,0016,4/25/2013,1,N,N,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CANV=4; ,8
2013,MD,099 ,0017,4/25/2013,1,N,N,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUDU=300; CANV=3; ,311
2013,MD,099 ,0018,4/25/2013,1,N,N,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13
2013,MD,099 ,0019,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,MD,099 ,0020,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,012 ,0001,4/19/2013,1,N,N,0,0,3,6,0,0,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0,,6
2013,NH,012 ,0002,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,012 ,0003,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,,4
2013,NH,012 ,0004,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,012 ,0006,4/19/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,012 ,0008,4/21/2013,2,N,N,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,1,2,0,0,2,4,,6
2013,NH,012 ,0010,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,,8
2013,NH,012 ,0012,4/19/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,012 ,0014,4/21/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,,4
2013,NH,027 ,0005,5/1/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NH,027 ,0007,5/2/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0009,4/17/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0016,5/2/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,,4
2013,NH,027 ,0018,4/15/2013,2,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,4,0,0,0,0,,4
2013,NH,027 ,0020,5/2/2013,1,N,N,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0021,4/17/2013,1,N,N,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,,8
2013,NH,027 ,0022,4/17/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0023,4/28/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0024,4/25/2013,2,N,N,0,0,0,0,0,0,4,8,8,0,0,0,0,1,2,0,0,0,0,4,8,,8
2013,NH,027 ,0025,5/1/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0026,4/26/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0027,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0028,4/26/2013,1,N,N,1,2,0,0,0,0,1,2,2,0,0,0,0,1,2,1,2,0,0,4,8,,12
2013,NH,027 ,0029,4/17/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0030,4/26/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,,4
2013,NH,027 ,0031,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NH,027 ,0032,4/17/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0033,4/26/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0034,4/19/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0035,4/26/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0036,4/18/2013,2,N,N,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,5,10,0,0,0,0,,10
2013,NH,027 ,0037,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0038,5/2/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0039,4/17/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0040,5/1/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0041,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NH,027 ,0042,4/25/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NH,027 ,0043,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0044,5/4/2013,2,N,N,0,0,0,0,0,0,6,12,12,0,0,0,0,2,4,9,18,0,0,12,24,,42
2013,NH,027 ,0046,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,027 ,0048,4/26/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NH,028 ,0011,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0013,5/7/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NH,028 ,0045,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0047,4/30/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0049,5/8/2013,1,N,N,1,2,0,0,0,0,0,0,0,2,4,0,0,0,0,5,10,0,0,6,12,,24
2013,NH,028 ,0050,5/1/2013,1,N,N,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4
2013,NH,028 ,0051,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0052,5/6/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0053,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0054,5/8/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NH,028 ,0055,5/1/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0056,5/1/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0057,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0058,5/1/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0059,5/10/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0060,4/29/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0061,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0062,5/6/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,2,4,0,0,0,0,0,0,,0
2013,NH,028 ,0063,5/1/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0064,5/1/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0065,5/1/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0066,4/22/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NH,028 ,0067,5/1/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0068,5/6/2013,1,N,N,2,4,0,0,0,0,1,2,2,0,0,0,0,0,0,5,10,0,0,0,0,,14
2013,NH,028 ,0069,4/29/2013,2,N,N,0,0,1,2,0,0,1,7,7,0,0,0,0,2,4,1,2,0,0,0,0,,4
2013,NH,028 ,0070,5/1/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0071,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0072,4/18/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0073,5/1/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0074,4/22/2013,1,N,N,0,0,0,0,0,0,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,,0
2013,NH,028 ,0075,4/22/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NH,099 ,0015,4/19/2013,1,N,N,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10
2013,NH,099 ,0017,4/18/2013,1,N,N,1,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,,2
2013,NH,099 ,0019,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0002,4/22/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0004,4/23/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0006,5/1/2013,2,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,4,8,0,0,0,0,,8
2013,NJ,004 ,0008,4/15/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,004 ,0010,4/24/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,,4
2013,NJ,004 ,0012,4/17/2013,1,N,N,0,0,1,2,0,0,24,74,74,0,0,0,0,0,0,9,18,0,0,8,16,,36
2013,NJ,004 ,0014,5/20/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0016,4/16/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0018,5/1/2013,2,N,N,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,6
2013,NJ,004 ,0020,4/19/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0022,4/24/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,004 ,0024,5/1/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0026,4/19/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0028,4/16/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,004 ,0030,4/12/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,004 ,0032,4/16/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,004 ,0034,4/12/2013,1,N,N,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0036,4/16/2013,1,N,N,0,0,0,0,0,0,2,4,4,0,0,0,0,2,4,1,2,0,0,0,0,,2
2013,NJ,004 ,0038,4/16/2013,1,N,N,1,2,0,0,0,0,2,4,4,0,0,0,0,0,0,4,8,0,0,0,0,,10
2013,NJ,004 ,0040,5/20/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0042,5/20/2013,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0044,4/15/2013,1,N,N,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0046,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,004 ,0048,5/8/2013,1,N,N,4,8,0,45,0,0,1,2,2,0,0,1,2,0,0,6,12,1,2,0,0,,67
2013,NJ,004 ,0050,4/18/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NJ,004 ,0052,5/1/2013,1,N,N,0,0,0,0,0,0,7,14,14,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0054,4/16/2013,1,N,N,0,0,0,0,0,0,5,19,19,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0056,4/16/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0
2013,NJ,004 ,0058,4/16/2013,1,N,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,4
2013,NJ,004 ,0060,4/17/2013,1,N,N,0,0,0,0,0,0,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0062,4/23/2013,1,N,N,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0064,4/19/2013,1,N,N,0,0,0,0,0,0,2,10,10,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,004 ,0066,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0068,4/16/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,004 ,0070,4/12/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0002,4/23/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0004,4/25/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0006,4/15/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,4
2013,NJ,010 ,0008,4/25/2013,2,N,N,0,0,0,0,0,0,4,8,8,1,2,0,0,0,0,2,4,0,0,0,0,,4
2013,NJ,010 ,0010,4/29/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0012,4/17/2013,1,N,N,0,0,0,0,0,0,4,8,8,0,0,0,0,0,0,3,6,0,0,0,0,,6
2013,NJ,010 ,0014,4/28/2013,1,N,N,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0016,4/30/2013,2,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0018,4/23/2013,1,N,N,0,0,0,0,0,0,11,22,22,0,0,0,0,0,0,3,6,0,0,0,0,,6
2013,NJ,010 ,0020,4/23/2013,2,N,N,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,010 ,0022,4/27/2013,1,N,N,0,0,0,0,0,0,5,10,10,0,0,1,2,0,0,3,6,0,0,0,0,,8
2013,NJ,010 ,0024,4/18/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0026,4/17/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0028,4/23/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0030,4/23/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,010 ,0032,4/15/2013,1,N,N,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,012 ,0002,4/15/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0,2,4,,6
2013,NJ,012 ,0004,4/16/2013,2,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NJ,012 ,0006,4/24/2013,2,N,N,0,0,0,0,0,0,6,12,12,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,012 ,0008,4/19/2013,2,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,012 ,0010,4/16/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,012 ,0012,4/26/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NJ,012 ,0014,4/16/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,012 ,0016,4/30/2013,2,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,012 ,0018,4/17/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,BUFF=2; ,6
2013,NJ,012 ,0020,4/16/2013,1,N,N,0,0,8,16,1,2,2,4,4,0,0,0,0,0,0,0,0,0,0,3,6,BUFF=0; ,24
2013,NJ,013 ,0002,4/15/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,2
2013,NJ,013 ,0004,4/22/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,013 ,0006,4/15/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2013,NJ,013 ,0008,4/24/2013,1,N,N,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,,4
2013,NJ,099 ,0002,5/3/2013,2,N,N,2,4,0,20,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,,30
2013,NJ,099 ,0004,5/6/2013,2,N,N,5,10,0,34,0,0,2,4,4,0,0,0,0,0,0,2,4,0,0,0,0,,48
2013,NJ,099 ,0006,5/6/2013,2,N,N,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12
2013,NJ,099 ,0008,5/7/2013,1,N,N,6,12,0,6,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,,18
2013,NJ,099 ,0010,4/26/2013,1,N,N,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6
2013,NJ,099 ,0012,5/9/2013,1,N,N,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37
2013,NJ,099 ,0014,4/26/2013,1,N,N,0,0,0,30,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,,36
2013,NJ,099 ,0016,4/26/2013,1,N,N,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10
2013,NJ,099 ,0018,5/2/2013,1,N,N,6,12,0,50,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,,62
2013,NJ,099 ,0020,5/3/2013,1,N,N,0,0,0,22,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,,24
2013,NJ,099 ,0022,5/6/2013,1,N,N,2,4,0,14,0,0,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,,18
2013,NJ,099 ,0024,4/30/2013,1,N,N,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4
2013,NJ,099 ,0026,5/9/2013,1,N,N,0,0,0,0,0,0,7,14,14,0,0,0,0,0,0,1,2,0,0,0,0,,2
2013,NJ,099 ,0028,5/9/2013,1,N,N,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6
2013,NJ,099 ,0030,5/7/2013,1,N,N,1,2,0,80,0,0,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,,82
2013,NJ,099 ,0032,4/26/2013,1,N,N,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10
2013,NJ,099 ,0034,5/5/2013,2,N,N,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45
2013,NJ,099 ,0036,4/30/2013,1,N,N,1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,2
2013,NJ,099 ,0038,5/4/2013,1,N,N,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4
2013,NJ,099 ,0040,5/13/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRAN=195; ,0
2013,NJ,099 ,0042,5/13/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,BRAN=65; ,4
2013,NJ,099 ,0044,5/10/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRAN=128; RBME=1; ,0
2013,NJ,099 ,0046,5/7/2013,2,N,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2
2013,NJ,099 ,0048,5/7/2013,2,N,N,4,8,3,14,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,22
2013,NJ,099 ,0050,5/10/2013,1,N,N,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRAN=149; RBME=1; ,6
2013,NJ,099 ,0052,5/10/2013,1,N,N,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,BRAN=140; RBME=0; ,10
2013,NJ,099 ,0054,5/10/2013,1,N,N,1,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,BRAN=17; ,2
2013,NJ,099 ,0056,5/7/2013,1,N,N,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRAN=64; ,30
2013,NJ,099 ,0058,5/12/2013,1,N,N,3,6,0,0,0,0,14,32,32,0,0,0,0,0,0,5,10,0,0,0,0,BRAN=0; RBME=0; ,16
2013,NJ,099 ,0060,4/30/2013,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,,4
2013,NJ,099 ,0062,5/9/2013,1,N,N,6,12,0,16,0,0,4,18,18,0,0,0,0,0,0,0,0,0,0,0,0,,28
